Loyalty Number,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Avg_Points_Per_Flight,CLV
502390,1,51,79402.0,3,5,5,355,Frequent Flyer,1556.9019607843138,79402.0
502534,1,34,53662.0,3,3,3,333,Other,1578.2941176470588,53662.0
502573,1,48,100926.0,3,5,5,355,Frequent Flyer,2102.625,100926.0
502585,1,37,62635.0,3,4,4,344,Other,1692.837837837838,62635.0
502592,1,31,44948.0,3,3,3,333,Other,1449.9354838709678,44948.0
502615,1,43,72675.0,3,4,5,345,High Spender,1690.1162790697674,72675.0
502670,1,48,78063.0,3,5,5,355,Frequent Flyer,1626.3125,78063.0
502708,1,33,54563.0,3,3,3,333,Other,1653.4242424242425,54563.0
502745,1,52,89886.0,3,5,5,355,Frequent Flyer,1728.576923076923,89886.0
502784,1,5,3775.0,3,1,1,311,At Risk,755.0,3775.0
502848,1,38,56099.0,3,4,4,344,Other,1476.2894736842106,56099.00000000001
502943,1,30,42544.0,3,3,2,332,Other,1418.1333333333334,42544.0
502946,1,18,35102.0,3,2,2,322,Other,1950.111111111111,35102.0
502952,1,10,16937.0,3,1,1,311,At Risk,1693.7,16937.0
502977,1,39,57981.0,3,4,4,344,Other,1486.6923076923076,57981.0
503025,1,24,35574.0,3,2,2,322,Other,1482.25,35574.0
503217,1,50,79936.0,3,5,5,355,Frequent Flyer,1598.72,79936.0
503242,1,6,9225.0,3,1,1,311,At Risk,1537.5,9225.0
503257,1,28,33891.0,3,2,2,322,Other,1210.392857142857,33891.0
503305,1,41,56052.0,3,4,4,344,Other,1367.121951219512,56051.99999999999
503357,1,29,36939.0,3,2,2,322,Other,1273.7586206896551,36939.0
503494,1,14,19922.0,3,2,1,321,Other,1423.0,19922.0
503560,1,31,43245.0,3,3,2,332,Other,1395.0,43245.0
503573,1,33,46066.0,3,3,3,333,Other,1395.939393939394,46066.0
503598,1,32,50305.0,3,3,3,333,Other,1572.03125,50305.0
503615,1,50,64077.0,3,5,4,354,Frequent Flyer,1281.54,64077.0
503638,1,48,142056.0,3,5,5,355,Frequent Flyer,2959.5,142056.0
503673,1,32,47694.0,3,3,3,333,Other,1490.4375,47694.0
503832,1,40,88590.0,3,4,5,345,High Spender,2214.75,88590.0
503938,1,34,52876.0,3,3,3,333,Other,1555.1764705882354,52876.0
503988,1,4,3527.0,3,1,1,311,At Risk,881.75,3527.0
504078,1,39,102618.0,3,4,5,345,High Spender,2631.230769230769,102618.0
504190,1,3,3261.0,3,1,1,311,At Risk,1087.0,3261.0
504208,1,37,55617.0,3,4,4,344,Other,1503.162162162162,55617.0
504219,1,49,64672.0,3,5,4,354,Frequent Flyer,1319.8367346938776,64672.0
504260,1,34,52075.0,3,3,3,333,Other,1531.6176470588234,52075.0
504311,1,42,59276.0,3,4,4,344,Other,1411.3333333333333,59276.0
504403,1,26,28347.0,3,2,2,322,Other,1090.2692307692307,28347.0
504455,1,8,16922.0,3,1,1,311,At Risk,2115.25,16922.0
504525,1,48,67667.0,3,5,5,355,Frequent Flyer,1409.7291666666667,67667.0
504545,1,11,17369.0,3,1,1,311,At Risk,1579.0,17369.0
504564,1,16,22377.0,3,2,2,322,Other,1398.5625,22377.0
504589,1,43,58501.0,3,4,4,344,Other,1360.4883720930231,58500.99999999999
504638,1,30,47066.0,3,3,3,333,Other,1568.8666666666666,47066.0
504663,1,9,12333.0,3,1,1,311,At Risk,1370.3333333333333,12333.0
504715,1,41,57475.0,3,4,4,344,Other,1401.8292682926829,57475.0
504802,1,41,66500.0,3,4,4,344,Other,1621.9512195121952,66500.0
504860,1,35,51377.0,3,3,3,333,Other,1467.9142857142858,51377.00000000001
504867,1,75,209353.5,3,5,5,355,Frequent Flyer,2791.38,209353.5
504919,1,50,70814.0,3,5,5,355,Frequent Flyer,1416.28,70814.0
505070,1,5,6473.0,3,1,1,311,At Risk,1294.6,6473.0
505167,1,4,8586.0,3,1,1,311,At Risk,2146.5,8586.0
505179,1,20,33599.0,3,2,2,322,Other,1679.95,33599.0
505204,1,48,69092.0,3,5,5,355,Frequent Flyer,1439.4166666666667,69092.0
505390,1,50,79913.0,3,5,5,355,Frequent Flyer,1598.26,79913.0
505522,1,47,66664.0,3,5,4,354,Frequent Flyer,1418.3829787234042,66664.0
505680,1,33,48666.0,3,3,3,333,Other,1474.7272727272727,48666.0
505776,1,10,15917.0,3,1,1,311,At Risk,1591.7,15917.0
505779,1,39,63176.0,3,4,4,344,Other,1619.8974358974358,63175.99999999999
505790,1,33,32190.0,3,3,2,332,Other,975.4545454545455,32190.0
505798,1,43,73401.0,3,4,5,345,High Spender,1707.0,73401.0
505962,1,39,54183.0,3,4,3,343,Other,1389.3076923076924,54183.0
505988,1,35,50339.0,3,3,3,333,Other,1438.2571428571428,50339.0
506170,1,34,55398.0,3,3,4,334,Other,1629.3529411764705,55398.0
506190,1,50,77169.0,3,5,5,355,Frequent Flyer,1543.38,77169.0
506193,1,15,23625.0,3,2,2,322,Other,1575.0,23625.0
506252,1,23,38885.0,3,2,2,322,Other,1690.6521739130435,38885.0
506293,1,10,14902.0,3,1,1,311,At Risk,1490.2,14902.0
506372,1,13,17857.0,3,1,1,311,At Risk,1373.6153846153845,17857.0
506400,1,60,107490.0,3,5,5,355,Frequent Flyer,1791.5,107490.0
506418,1,26,61317.0,3,2,4,324,Other,2358.346153846154,61317.0
506572,1,48,64990.0,3,5,4,354,Frequent Flyer,1353.9583333333333,64990.0
506746,1,35,67179.0,3,3,5,335,High Spender,1919.4,67179.0
506776,1,39,63878.0,3,4,4,344,Other,1637.8974358974358,63877.99999999999
507005,1,48,68113.0,3,5,5,355,Frequent Flyer,1419.0208333333333,68113.0
507008,1,84,174273.0,3,5,5,355,Frequent Flyer,2074.6785714285716,174273.0
507112,1,29,36994.0,3,2,2,322,Other,1275.655172413793,36994.0
507128,1,10,11814.0,3,1,1,311,At Risk,1181.4,11814.0
507189,1,34,55266.0,3,3,4,334,Other,1625.4705882352941,55266.0
507281,1,30,50481.0,3,3,3,333,Other,1682.7,50481.0
507486,1,36,65321.0,3,3,4,334,Other,1814.4722222222222,65321.0
507503,1,42,52145.0,3,4,3,343,Other,1241.547619047619,52145.0
507514,1,41,54299.0,3,4,3,343,Other,1324.3658536585365,54298.99999999999
507555,1,49,63534.0,3,5,4,354,Frequent Flyer,1296.6122448979593,63534.00000000001
507567,1,33,44870.0,3,3,3,333,Other,1359.6969696969697,44870.0
507838,1,36,61647.0,3,3,4,334,Other,1712.4166666666667,61647.0
507998,1,33,55224.0,3,3,3,333,Other,1673.4545454545455,55224.0
508022,1,30,54775.0,3,3,3,333,Other,1825.8333333333333,54775.0
508080,1,33,43052.0,3,3,2,332,Other,1304.6060606060605,43052.0
508115,1,39,64048.0,3,4,4,344,Other,1642.2564102564102,64048.0
508126,1,30,46020.0,3,3,3,333,Other,1534.0,46020.0
508215,1,5,8045.0,3,1,1,311,At Risk,1609.0,8045.0
508399,1,56,88753.0,3,5,5,355,Frequent Flyer,1584.875,88753.0
508402,1,24,41593.0,3,2,2,322,Other,1733.0416666666667,41593.0
508456,1,37,67557.0,3,4,5,345,High Spender,1825.8648648648648,67557.0
508488,1,37,50782.0,3,4,3,343,Other,1372.4864864864865,50782.0
508501,1,44,74877.0,3,5,5,355,Frequent Flyer,1701.75,74877.0
508795,1,11,18282.0,3,1,1,311,At Risk,1662.0,18282.0
508821,1,31,50055.0,3,3,3,333,Other,1614.6774193548388,50055.0
508824,1,39,69746.0,3,4,5,345,High Spender,1788.3589743589744,69746.0
508854,1,48,69217.0,3,5,5,355,Frequent Flyer,1442.0208333333333,69217.0
508923,1,24,42175.0,3,2,2,322,Other,1757.2916666666667,42175.0
508934,1,29,48260.0,3,2,3,323,Other,1664.1379310344828,48260.0
509044,1,39,57184.0,3,4,4,344,Other,1466.2564102564102,57184.0
509060,1,21,32694.0,3,2,2,322,Other,1556.857142857143,32694.0
509108,1,36,61848.0,3,3,4,334,Other,1718.0,61848.0
509136,1,39,57166.0,3,4,4,344,Other,1465.7948717948718,57166.0
509149,1,19,20958.0,3,2,2,322,Other,1103.0526315789473,20958.0
509223,1,20,32701.0,3,2,2,322,Other,1635.05,32701.0
509345,1,25,38671.0,3,2,2,322,Other,1546.84,38671.0
509474,1,56,157596.0,3,5,5,355,Frequent Flyer,2814.214285714286,157596.0
509513,1,49,93408.0,3,5,5,355,Frequent Flyer,1906.2857142857142,93408.0
509514,1,52,78262.0,3,5,5,355,Frequent Flyer,1505.0384615384614,78262.0
509607,1,29,47356.0,3,2,3,323,Other,1632.9655172413793,47356.0
509669,1,34,74268.0,3,3,5,335,High Spender,2184.3529411764707,74268.0
509686,1,39,56512.0,3,4,4,344,Other,1449.025641025641,56512.0
509714,1,52,78819.0,3,5,5,355,Frequent Flyer,1515.75,78819.0
509746,1,28,51139.0,3,2,3,323,Other,1826.392857142857,51139.0
509809,1,20,28263.0,3,2,2,322,Other,1413.15,28263.0
509810,1,32,37572.0,3,3,2,332,Other,1174.125,37572.0
509909,1,11,15448.0,3,1,1,311,At Risk,1404.3636363636363,15447.999999999998
509928,1,40,59802.0,3,4,4,344,Other,1495.05,59802.0
509962,1,30,46565.0,3,3,3,333,Other,1552.1666666666667,46565.0
509965,1,37,58237.0,3,4,4,344,Other,1573.972972972973,58237.0
510182,1,24,43570.0,3,2,2,322,Other,1815.4166666666667,43570.0
510224,1,37,48173.0,3,4,3,343,Other,1301.972972972973,48173.0
510264,1,13,14339.0,3,1,1,311,At Risk,1103.0,14339.0
510329,1,38,63902.0,3,4,4,344,Other,1681.6315789473683,63902.0
510353,1,17,28453.0,3,2,2,322,Other,1673.7058823529412,28453.0
510372,1,1,1285.0,3,1,1,311,At Risk,1285.0,1285.0
510440,1,23,31548.0,3,2,2,322,Other,1371.6521739130435,31548.0
510502,1,35,40552.0,3,3,2,332,Other,1158.6285714285714,40552.0
510505,1,42,73358.0,3,4,5,345,High Spender,1746.6190476190477,73358.0
510513,1,36,45157.0,3,3,3,333,Other,1254.361111111111,45157.0
510537,1,26,42107.0,3,2,2,322,Other,1619.5,42107.0
510644,1,25,33101.0,3,2,2,322,Other,1324.04,33101.0
510841,1,29,42532.0,3,2,2,322,Other,1466.6206896551723,42532.0
510865,1,39,56275.0,3,4,4,344,Other,1442.948717948718,56275.0
511053,1,26,40795.0,3,2,2,322,Other,1569.0384615384614,40795.0
511226,1,52,105303.0,3,5,5,355,Frequent Flyer,2025.0576923076924,105303.0
511253,1,23,43374.0,3,2,2,322,Other,1885.8260869565217,43374.0
511302,1,46,66693.0,3,5,4,354,Frequent Flyer,1449.8478260869565,66693.0
511342,1,32,47230.0,3,3,3,333,Other,1475.9375,47230.0
511437,1,11,13522.0,3,1,1,311,At Risk,1229.2727272727273,13522.0
511444,1,28,32096.0,3,2,2,322,Other,1146.2857142857142,32096.0
511472,1,29,47936.0,3,2,3,323,Other,1652.9655172413793,47936.0
511483,1,7,13196.0,3,1,1,311,At Risk,1885.142857142857,13196.0
511541,1,30,38282.0,3,3,2,332,Other,1276.0666666666666,38282.0
511568,1,40,64758.0,3,4,4,344,Other,1618.95,64758.0
511573,1,35,52836.0,3,3,3,333,Other,1509.6,52836.0
511584,1,48,65398.0,3,5,4,354,Frequent Flyer,1362.4583333333333,65398.0
511588,1,45,55397.0,3,5,4,354,Frequent Flyer,1231.0444444444445,55397.0
511642,1,57,72281.0,3,5,5,355,Frequent Flyer,1268.0877192982457,72281.0
511765,1,27,35223.0,3,2,2,322,Other,1304.5555555555557,35223.0
511835,1,4,7968.0,3,1,1,311,At Risk,1992.0,7968.0
511862,1,79,117595.0,3,5,5,355,Frequent Flyer,1488.5443037974683,117595.0
511875,1,35,50152.0,3,3,3,333,Other,1432.9142857142858,50152.00000000001
511922,1,25,34875.0,3,2,2,322,Other,1395.0,34875.0
511981,1,6,4584.0,3,1,1,311,At Risk,764.0,4584.0
512071,1,50,83951.0,3,5,5,355,Frequent Flyer,1679.02,83951.0
512097,1,44,66410.0,3,5,4,354,Frequent Flyer,1509.3181818181818,66410.0
512177,1,30,45704.0,3,3,3,333,Other,1523.4666666666667,45704.0
512179,1,36,63335.0,3,3,4,334,Other,1759.3055555555557,63335.0
512191,1,30,48748.0,3,3,3,333,Other,1624.9333333333334,48748.0
512219,1,41,69743.0,3,4,5,345,High Spender,1701.0487804878048,69743.0
512262,1,37,53653.0,3,4,3,343,Other,1450.081081081081,53653.0
512284,1,35,53485.0,3,3,3,333,Other,1528.142857142857,53485.0
512296,1,91,123771.0,3,5,5,355,Frequent Flyer,1360.1208791208792,123771.0
512358,1,56,137472.0,3,5,5,355,Frequent Flyer,2454.8571428571427,137472.0
512426,1,31,43384.0,3,3,2,332,Other,1399.483870967742,43384.0
512471,1,26,41523.0,3,2,2,322,Other,1597.0384615384614,41523.0
512522,1,48,68853.0,3,5,5,355,Frequent Flyer,1434.4375,68853.0
512580,1,18,20892.0,3,2,2,322,Other,1160.6666666666667,20892.0
512599,1,24,33803.0,3,2,2,322,Other,1408.4583333333333,33803.0
512615,1,49,78002.0,3,5,5,355,Frequent Flyer,1591.8775510204082,78002.0
512640,1,35,56563.0,3,3,4,334,Other,1616.0857142857142,56562.99999999999
512869,1,43,60932.0,3,4,4,344,Other,1417.0232558139535,60932.0
512897,1,33,49637.0,3,3,3,333,Other,1504.1515151515152,49637.0
512906,1,25,41036.0,3,2,2,322,Other,1641.44,41036.0
513000,1,7,8059.0,3,1,1,311,At Risk,1151.2857142857142,8059.0
513081,1,24,35692.0,3,2,2,322,Other,1487.1666666666667,35692.0
513099,1,26,40389.0,3,2,2,322,Other,1553.423076923077,40389.0
513123,1,33,46465.0,3,3,3,333,Other,1408.030303030303,46465.0
513125,1,29,32500.0,3,2,2,322,Other,1120.6896551724137,32499.999999999996
513170,1,38,64001.0,3,4,4,344,Other,1684.2368421052631,64001.0
513229,1,30,51265.0,3,3,3,333,Other,1708.8333333333333,51265.0
513246,1,43,66945.0,3,4,4,344,Other,1556.860465116279,66945.0
513446,1,38,53982.0,3,4,3,343,Other,1420.578947368421,53982.0
513480,1,37,57061.0,3,4,4,344,Other,1542.1891891891892,57061.0
513553,1,22,31351.0,3,2,2,322,Other,1425.0454545454545,31351.0
513590,1,31,42701.0,3,3,2,332,Other,1377.4516129032259,42701.0
513661,1,40,64096.0,3,4,4,344,Other,1602.4,64096.0
513708,1,30,43481.0,3,3,2,332,Other,1449.3666666666666,43481.0
513778,1,40,60322.0,3,4,4,344,Other,1508.05,60322.0
513820,1,30,43258.0,3,3,2,332,Other,1441.9333333333334,43258.0
514042,1,30,45819.0,3,3,3,333,Other,1527.3,45819.0
514145,1,50,80597.0,3,5,5,355,Frequent Flyer,1611.94,80597.0
514235,1,36,72674.0,3,3,5,335,High Spender,2018.7222222222222,72674.0
514272,1,46,76203.0,3,5,5,355,Frequent Flyer,1656.5869565217392,76203.0
514369,1,15,27104.0,3,2,2,322,Other,1806.9333333333334,27104.0
514395,1,29,40412.0,3,2,2,322,Other,1393.5172413793102,40412.0
514403,1,39,48802.0,3,4,3,343,Other,1251.3333333333333,48802.0
514451,1,35,48360.0,3,3,3,333,Other,1381.7142857142858,48360.0
514493,1,5,10880.0,3,1,1,311,At Risk,2176.0,10880.0
514523,1,8,10251.0,3,1,1,311,At Risk,1281.375,10251.0
514530,1,35,48481.0,3,3,3,333,Other,1385.1714285714286,48481.0
514552,1,26,44288.0,3,2,3,323,Other,1703.3846153846155,44288.0
514559,1,38,62807.0,3,4,4,344,Other,1652.8157894736842,62807.0
514616,1,20,23042.0,3,2,2,322,Other,1152.1,23042.0
514632,1,35,59982.0,3,3,4,334,Other,1713.7714285714285,59982.0
514652,1,39,58746.0,3,4,4,344,Other,1506.3076923076924,58746.0
514900,1,4,5931.0,3,1,1,311,At Risk,1482.75,5931.0
514917,1,40,65933.0,3,4,4,344,Other,1648.325,65933.0
515049,1,45,76495.0,3,5,5,355,Frequent Flyer,1699.888888888889,76495.0
515134,1,41,63225.0,3,4,4,344,Other,1542.0731707317073,63225.0
515165,1,47,64928.0,3,5,4,354,Frequent Flyer,1381.4468085106382,64928.0
515185,1,35,55195.0,3,3,3,333,Other,1577.0,55195.0
515386,1,38,59280.0,3,4,4,344,Other,1560.0,59280.0
515444,1,11,23178.0,3,1,2,312,Other,2107.090909090909,23178.0
515579,1,1,2281.0,3,1,1,311,At Risk,2281.0,2281.0
515605,1,27,42939.0,3,2,2,322,Other,1590.3333333333333,42939.0
515634,1,57,150951.0,3,5,5,355,Frequent Flyer,2648.2631578947367,150951.0
515645,1,36,53432.0,3,3,3,333,Other,1484.2222222222222,53432.0
515656,1,43,79873.0,3,4,5,345,High Spender,1857.5116279069769,79873.0
515663,1,53,72426.0,3,5,5,355,Frequent Flyer,1366.5283018867924,72426.0
515667,1,50,68429.0,3,5,5,355,Frequent Flyer,1368.58,68429.0
515718,1,5,7301.0,3,1,1,311,At Risk,1460.2,7301.0
515775,1,36,45725.0,3,3,3,333,Other,1270.138888888889,45725.0
515805,1,35,45208.0,3,3,3,333,Other,1291.6571428571428,45208.0
515822,1,20,37219.0,3,2,2,322,Other,1860.95,37219.0
515826,1,34,52584.0,3,3,3,333,Other,1546.5882352941176,52584.0
515860,1,41,60319.0,3,4,4,344,Other,1471.1951219512196,60319.0
515905,1,38,52377.0,3,4,3,343,Other,1378.342105263158,52377.0
515929,1,39,61480.0,3,4,4,344,Other,1576.4102564102564,61480.0
515969,1,40,59950.0,3,4,4,344,Other,1498.75,59950.0
515981,1,38,56777.0,3,4,4,344,Other,1494.1315789473683,56777.0
516133,1,43,77054.0,3,4,5,345,High Spender,1791.953488372093,77054.0
516224,1,46,71221.0,3,5,5,355,Frequent Flyer,1548.2826086956522,71221.0
516242,1,41,66344.0,3,4,4,344,Other,1618.1463414634147,66344.0
516255,1,15,24154.0,3,2,2,322,Other,1610.2666666666667,24154.0
516271,1,53,79706.0,3,5,5,355,Frequent Flyer,1503.8867924528302,79706.0
516276,1,14,18387.0,3,2,1,321,Other,1313.357142857143,18387.0
516301,1,31,51408.0,3,3,3,333,Other,1658.3225806451612,51408.0
516329,1,36,56932.0,3,3,4,334,Other,1581.4444444444443,56932.0
516337,1,34,60679.0,3,3,4,334,Other,1784.6764705882354,60679.0
516362,1,35,54580.0,3,3,3,333,Other,1559.4285714285713,54580.0
516474,1,54,89174.0,3,5,5,355,Frequent Flyer,1651.3703703703704,89174.0
516491,1,46,82234.0,3,5,5,355,Frequent Flyer,1787.695652173913,82234.0
516519,1,63,134163.0,3,5,5,355,Frequent Flyer,2129.5714285714284,134163.0
516544,1,38,47697.0,3,4,3,343,Other,1255.1842105263158,47697.0
516594,1,43,58383.0,3,4,4,344,Other,1357.7441860465117,58383.0
516674,1,22,26690.0,3,2,2,322,Other,1213.1818181818182,26690.0
516791,1,36,63533.0,3,3,4,334,Other,1764.8055555555557,63533.0
516984,1,61,84224.0,3,5,5,355,Frequent Flyer,1380.72131147541,84224.0
516995,1,45,58375.0,3,5,4,354,Frequent Flyer,1297.2222222222222,58375.0
517087,1,40,60283.0,3,4,4,344,Other,1507.075,60283.0
517190,1,25,40100.0,3,2,2,322,Other,1604.0,40100.0
517222,1,25,34505.0,3,2,2,322,Other,1380.2,34505.0
517262,1,1,2010.0,3,1,1,311,At Risk,2010.0,2010.0
517267,1,25,37981.0,3,2,2,322,Other,1519.24,37981.0
517295,1,32,52735.0,3,3,3,333,Other,1647.96875,52735.0
517405,1,41,61472.0,3,4,4,344,Other,1499.3170731707316,61472.0
517472,1,19,49581.0,3,2,3,323,Other,2609.5263157894738,49581.0
517533,1,57,94165.0,3,5,5,355,Frequent Flyer,1652.017543859649,94165.0
517538,1,49,68650.0,3,5,5,355,Frequent Flyer,1401.0204081632653,68650.0
517559,1,31,46723.0,3,3,3,333,Other,1507.1935483870968,46723.0
517614,1,9,15232.0,3,1,1,311,At Risk,1692.4444444444443,15232.0
517702,1,15,30038.0,3,2,2,322,Other,2002.5333333333333,30038.0
517729,1,24,37008.0,3,2,2,322,Other,1542.0,37008.0
517739,1,30,44022.0,3,3,3,333,Other,1467.4,44022.0
517758,1,44,65322.0,3,5,4,354,Frequent Flyer,1484.590909090909,65322.0
517781,1,28,46524.0,3,2,3,323,Other,1661.5714285714287,46524.0
517797,1,25,32248.0,3,2,2,322,Other,1289.92,32248.0
517867,1,32,49805.0,3,3,3,333,Other,1556.40625,49805.0
517940,1,8,11823.0,3,1,1,311,At Risk,1477.875,11823.0
517945,1,55,67776.0,3,5,5,355,Frequent Flyer,1232.290909090909,67776.0
518061,1,38,70465.0,3,4,5,345,High Spender,1854.342105263158,70465.0
518064,1,26,40943.0,3,2,2,322,Other,1574.7307692307693,40943.0
518236,1,45,76079.0,3,5,5,355,Frequent Flyer,1690.6444444444444,76079.0
518249,1,29,43032.0,3,2,2,322,Other,1483.8620689655172,43032.0
518305,1,45,64107.0,3,5,4,354,Frequent Flyer,1424.6,64106.99999999999
518533,1,12,22229.0,3,1,2,312,Other,1852.4166666666667,22229.0
518561,1,22,24606.0,3,2,2,322,Other,1118.4545454545455,24606.0
518578,1,8,12066.0,3,1,1,311,At Risk,1508.25,12066.0
518582,1,27,48284.0,3,2,3,323,Other,1788.2962962962963,48284.0
518622,1,24,32716.0,3,2,2,322,Other,1363.1666666666667,32716.0
518677,1,41,62538.0,3,4,4,344,Other,1525.3170731707316,62538.0
518771,1,34,40820.0,3,3,2,332,Other,1200.5882352941176,40820.0
518834,1,36,48559.0,3,3,3,333,Other,1348.861111111111,48559.0
519087,1,29,34427.0,3,2,2,322,Other,1187.1379310344828,34427.0
519203,1,38,47790.0,3,4,3,343,Other,1257.6315789473683,47790.0
519276,1,33,46063.0,3,3,3,333,Other,1395.8484848484848,46063.0
519300,1,24,34692.0,3,2,2,322,Other,1445.5,34692.0
519419,1,43,55843.0,3,4,4,344,Other,1298.6744186046512,55843.0
519442,1,27,44180.0,3,2,3,323,Other,1636.2962962962963,44180.0
519677,1,45,58999.0,3,5,4,354,Frequent Flyer,1311.088888888889,58999.0
519726,1,21,36973.0,3,2,2,322,Other,1760.6190476190477,36973.0
519742,1,49,71828.0,3,5,5,355,Frequent Flyer,1465.8775510204082,71828.0
519766,1,21,32980.0,3,2,2,322,Other,1570.4761904761904,32980.0
519796,1,34,51884.0,3,3,3,333,Other,1526.0,51884.0
519826,1,60,138979.5,3,5,5,355,Frequent Flyer,2316.325,138979.5
519873,1,66,137742.0,3,5,5,355,Frequent Flyer,2087.0,137742.0
519933,1,41,64966.0,3,4,4,344,Other,1584.5365853658536,64966.0
519984,1,45,63777.0,3,5,4,354,Frequent Flyer,1417.2666666666667,63777.0
520091,1,24,43001.0,3,2,2,322,Other,1791.7083333333333,43001.0
520094,1,29,43653.0,3,2,2,322,Other,1505.2758620689656,43653.0
520137,1,31,44264.0,3,3,3,333,Other,1427.8709677419354,44264.0
520163,1,36,51555.0,3,3,3,333,Other,1432.0833333333333,51555.0
520202,1,18,27224.0,3,2,2,322,Other,1512.4444444444443,27224.0
520207,1,38,52575.0,3,4,3,343,Other,1383.5526315789473,52575.0
520428,1,55,89946.0,3,5,5,355,Frequent Flyer,1635.3818181818183,89946.0
520660,1,33,44658.0,3,3,3,333,Other,1353.2727272727273,44658.0
520821,1,42,61944.0,3,4,4,344,Other,1474.857142857143,61944.0
521111,1,38,60492.0,3,4,4,344,Other,1591.8947368421052,60492.0
521176,1,36,49175.0,3,3,3,333,Other,1365.9722222222222,49175.0
521217,1,36,41131.0,3,3,2,332,Other,1142.5277777777778,41131.0
521225,1,23,37156.0,3,2,2,322,Other,1615.4782608695652,37156.0
521252,1,37,56153.0,3,4,4,344,Other,1517.6486486486488,56153.00000000001
521311,1,39,69198.0,3,4,5,345,High Spender,1774.3076923076924,69198.0
521384,1,39,52051.0,3,4,3,343,Other,1334.6410256410256,52051.0
521431,1,52,87665.0,3,5,5,355,Frequent Flyer,1685.8653846153845,87665.0
521486,1,49,71053.0,3,5,5,355,Frequent Flyer,1450.061224489796,71053.0
521545,1,41,65799.0,3,4,4,344,Other,1604.8536585365853,65799.0
521576,1,32,55929.0,3,3,4,334,Other,1747.78125,55929.0
521653,1,39,44210.0,3,4,3,343,Other,1133.5897435897436,44210.0
521684,1,44,69194.0,3,5,5,355,Frequent Flyer,1572.590909090909,69194.0
521699,1,22,39383.0,3,2,2,322,Other,1790.1363636363637,39383.0
521702,1,38,55653.0,3,4,4,344,Other,1464.5526315789473,55653.0
521875,1,32,46637.0,3,3,3,333,Other,1457.40625,46637.0
521949,1,11,21075.0,3,1,2,312,Other,1915.909090909091,21075.0
522111,1,39,69828.0,3,4,5,345,High Spender,1790.4615384615386,69828.0
522234,1,31,42400.0,3,3,2,332,Other,1367.741935483871,42400.0
522251,1,34,58862.0,3,3,4,334,Other,1731.235294117647,58862.0
522261,1,35,57760.0,3,3,4,334,Other,1650.2857142857142,57760.0
522285,1,41,93519.0,3,4,5,345,High Spender,2280.951219512195,93519.0
522408,1,31,44471.0,3,3,3,333,Other,1434.5483870967741,44471.0
522493,1,38,68513.0,3,4,5,345,High Spender,1802.9736842105262,68513.0
522572,1,30,55640.0,3,3,4,334,Other,1854.6666666666667,55640.0
